simulation_unit_id,background_realization_id,split,truth_state,evidence_plane,gap_quality_regime,primary_metric_eligible_by_design,n_samples,duration_s,red_noise_alpha,positive_pair_qpp_fraction,true_period_sampling_spec,true_period_materialized,background_noise_materialized,synthetic_series_materialized,afino_execution_allowed_now,heldout_access_allowed_now,split_rank_sha256,challenge_rank_sha256
F3BBG_N060_A1_Q002_R015:POS:PRIMARY,F3BBG_N060_A1_Q002_R015,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,3be7f63e93dd750756b7789fea113edbefcfd02157cbc58b1f2229d089a13747,6ba9eebcd2c33f88dd1477a76720863b13b63ef110e88a8d8ad2a362df968b14
F3BBG_N060_A1_Q002_R016:NULL:PRIMARY,F3BBG_N060_A1_Q002_R016,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,4080ffb77d7d27d9cd11efb95c54823691f114741649b867d6abfb61e845b94b,e7ac082d9841c8331622bf474d590a4ab86426d4e6f6d35ec08a12e14dba381e
F3BBG_N060_A1_Q002_R016:POS:PRIMARY,F3BBG_N060_A1_Q002_R016,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,4080ffb77d7d27d9cd11efb95c54823691f114741649b867d6abfb61e845b94b,e7ac082d9841c8331622bf474d590a4ab86426d4e6f6d35ec08a12e14dba381e
F3BBG_N060_A1_Q002_R017:NULL:PRIMARY,F3BBG_N060_A1_Q002_R017,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,fa2e5bfb23d319f137d79963bf9e9b2e41013142d322c52ffe161c131f64108d,9ef10dd045753bae02abd658c557f22f0de16e2cb294ebd72e0d33c1ecad21b8
F3BBG_N060_A1_Q002_R017:POS:PRIMARY,F3BBG_N060_A1_Q002_R017,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,fa2e5bfb23d319f137d79963bf9e9b2e41013142d322c52ffe161c131f64108d,9ef10dd045753bae02abd658c557f22f0de16e2cb294ebd72e0d33c1ecad21b8
F3BBG_N060_A1_Q002_R018:NULL:PRIMARY,F3BBG_N060_A1_Q002_R018,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,869114967bfc174aa3efc26c80230c61679cc73a518fdb506627e89080a1a77d,caa3d226ce0c9075b51d00235051c75cfec7d38e6429018674de598b80f78c23
F3BBG_N060_A1_Q002_R018:POS:PRIMARY,F3BBG_N060_A1_Q002_R018,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,869114967bfc174aa3efc26c80230c61679cc73a518fdb506627e89080a1a77d,caa3d226ce0c9075b51d00235051c75cfec7d38e6429018674de598b80f78c23
F3BBG_N060_A1_Q002_R019:NULL:PRIMARY,F3BBG_N060_A1_Q002_R019,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,3c2d8e2120b8995115aef07bfd0d909606d005757882013459cd0c6d1a3be10b,4af5d02c648e3aecebbaf36f91e6a57136d3aa31c4e68f2b05a21e170b5439a7
F3BBG_N060_A1_Q002_R019:POS:PRIMARY,F3BBG_N060_A1_Q002_R019,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,3c2d8e2120b8995115aef07bfd0d909606d005757882013459cd0c6d1a3be10b,4af5d02c648e3aecebbaf36f91e6a57136d3aa31c4e68f2b05a21e170b5439a7
F3BBG_N060_A1_Q002_R020:NULL:PRIMARY,F3BBG_N060_A1_Q002_R020,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,28d82b2044fef08514b1b2de5dc3d172c574ff16b0ce2fd37caef4fab7141322,68339ebf32f5ce10a6075de1c86d92f95e4f1bccb0d153725df0666f46cebf30
F3BBG_N060_A1_Q002_R020:POS:PRIMARY,F3BBG_N060_A1_Q002_R020,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,28d82b2044fef08514b1b2de5dc3d172c574ff16b0ce2fd37caef4fab7141322,68339ebf32f5ce10a6075de1c86d92f95e4f1bccb0d153725df0666f46cebf30
F3BBG_N060_A1_Q002_R021:NULL:PRIMARY,F3BBG_N060_A1_Q002_R021,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,4724dd7da405cafff4d69f404288212ff8ca800a7b8e9a7b6a0fcb565422266e,92329348febf5a09f786172f39f687051c38bd07204fb3518e7c5e5ac9802ad1
F3BBG_N060_A1_Q002_R021:POS:PRIMARY,F3BBG_N060_A1_Q002_R021,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,4724dd7da405cafff4d69f404288212ff8ca800a7b8e9a7b6a0fcb565422266e,92329348febf5a09f786172f39f687051c38bd07204fb3518e7c5e5ac9802ad1
F3BBG_N060_A1_Q002_R022:NULL:PRIMARY,F3BBG_N060_A1_Q002_R022,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,22370c3167d92086f79915e1c1245218a1e73fafac3524d109597741769737d3,42e1de32b2c0dce190e3acb5e60196df4b94e00c72910e802a934cc1fa74e46a
F3BBG_N060_A1_Q002_R022:POS:PRIMARY,F3BBG_N060_A1_Q002_R022,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,22370c3167d92086f79915e1c1245218a1e73fafac3524d109597741769737d3,42e1de32b2c0dce190e3acb5e60196df4b94e00c72910e802a934cc1fa74e46a
F3BBG_N060_A1_Q002_R023:NULL:PRIMARY,F3BBG_N060_A1_Q002_R023,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,35f263cfa75969d49f1d5750917bd163c3c29fd2615f1f804ba5b39953497b9d,968cab4b5c5aa90d307ad9af7cd99923431f8f445713373edd1ab2d8195dcdc2
F3BBG_N060_A1_Q002_R023:POS:PRIMARY,F3BBG_N060_A1_Q002_R023,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,35f263cfa75969d49f1d5750917bd163c3c29fd2615f1f804ba5b39953497b9d,968cab4b5c5aa90d307ad9af7cd99923431f8f445713373edd1ab2d8195dcdc2
F3BBG_N060_A1_Q002_R024:NULL:PRIMARY,F3BBG_N060_A1_Q002_R024,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,ef35e972f903bdcb1aa9db5597708f1b36655ba47f3eb8cf4d061e9405e311f7,f025fe4ed62facdc3e3664670e0511fed3856b2b24dd4c77a4f4650d085a3f45
F3BBG_N060_A1_Q002_R024:POS:PRIMARY,F3BBG_N060_A1_Q002_R024,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,ef35e972f903bdcb1aa9db5597708f1b36655ba47f3eb8cf4d061e9405e311f7,f025fe4ed62facdc3e3664670e0511fed3856b2b24dd4c77a4f4650d085a3f45
F3BBG_N060_A1_Q002_R025:NULL:PRIMARY,F3BBG_N060_A1_Q002_R025,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,547e1a099edf7f0808ef63c8595b2b034dcccfc806ef27a30d66da8ced7136e6,70ad6e32bbfc33e1ef751389f073ef31db6c1b7d1e4125e468f5f23461c159ee
F3BBG_N060_A1_Q002_R025:POS:PRIMARY,F3BBG_N060_A1_Q002_R025,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,547e1a099edf7f0808ef63c8595b2b034dcccfc806ef27a30d66da8ced7136e6,70ad6e32bbfc33e1ef751389f073ef31db6c1b7d1e4125e468f5f23461c159ee
F3BBG_N060_A1_Q002_R026:NULL:PRIMARY,F3BBG_N060_A1_Q002_R026,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,9b193b3b28aa67ffadd39f042220f12a5a1b4dffad6e58febe4652a0f3d2cb04,276b1eaac8f7464c9251e25feca05d686a4d957d1c3c93c4f8da711b73dab7c0
F3BBG_N060_A1_Q002_R026:POS:PRIMARY,F3BBG_N060_A1_Q002_R026,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,9b193b3b28aa67ffadd39f042220f12a5a1b4dffad6e58febe4652a0f3d2cb04,276b1eaac8f7464c9251e25feca05d686a4d957d1c3c93c4f8da711b73dab7c0
F3BBG_N060_A1_Q002_R027:NULL:PRIMARY,F3BBG_N060_A1_Q002_R027,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,aed80788ca1ae30adaf00ac43ccfdbf7fa6b5bdb44abd8df80e5b43e3c2f63b7,1df4395108681aa7a12f9c22fc0f566a82952625fcc023a7240b3a3026f69a14
F3BBG_N060_A1_Q002_R027:POS:PRIMARY,F3BBG_N060_A1_Q002_R027,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,aed80788ca1ae30adaf00ac43ccfdbf7fa6b5bdb44abd8df80e5b43e3c2f63b7,1df4395108681aa7a12f9c22fc0f566a82952625fcc023a7240b3a3026f69a14
F3BBG_N060_A1_Q002_R027:NULL:INTERNALMASK,F3BBG_N060_A1_Q002_R027,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,aed80788ca1ae30adaf00ac43ccfdbf7fa6b5bdb44abd8df80e5b43e3c2f63b7,1df4395108681aa7a12f9c22fc0f566a82952625fcc023a7240b3a3026f69a14
F3BBG_N060_A1_Q002_R027:POS:INTERNALMASK,F3BBG_N060_A1_Q002_R027,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,aed80788ca1ae30adaf00ac43ccfdbf7fa6b5bdb44abd8df80e5b43e3c2f63b7,1df4395108681aa7a12f9c22fc0f566a82952625fcc023a7240b3a3026f69a14
F3BBG_N060_A1_Q002_R027:NULL:PEAKMASK,F3BBG_N060_A1_Q002_R027,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,aed80788ca1ae30adaf00ac43ccfdbf7fa6b5bdb44abd8df80e5b43e3c2f63b7,1df4395108681aa7a12f9c22fc0f566a82952625fcc023a7240b3a3026f69a14
F3BBG_N060_A1_Q002_R027:POS:PEAKMASK,F3BBG_N060_A1_Q002_R027,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,aed80788ca1ae30adaf00ac43ccfdbf7fa6b5bdb44abd8df80e5b43e3c2f63b7,1df4395108681aa7a12f9c22fc0f566a82952625fcc023a7240b3a3026f69a14
F3BBG_N060_A1_Q002_R028:NULL:PRIMARY,F3BBG_N060_A1_Q002_R028,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,bfddeaa37744827bed1ebe14fbfb183bdd955ae25793dbff9f6dada7b6384c6d,cc61a4b3a0cf2e79cba232ebf1294c18087e69f2d2dc165bdef8842c51ae6c69
F3BBG_N060_A1_Q002_R028:POS:PRIMARY,F3BBG_N060_A1_Q002_R028,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,bfddeaa37744827bed1ebe14fbfb183bdd955ae25793dbff9f6dada7b6384c6d,cc61a4b3a0cf2e79cba232ebf1294c18087e69f2d2dc165bdef8842c51ae6c69
F3BBG_N060_A1_Q002_R029:NULL:PRIMARY,F3BBG_N060_A1_Q002_R029,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,2bc327976c5afe2a358dab521fa04fa5a44126260bb708dabea799b337cda7ca,9db5bbd5787492e7eab260ce288cf6104d99a10463ce867e74c02b66b3c5a04b
F3BBG_N060_A1_Q002_R029:POS:PRIMARY,F3BBG_N060_A1_Q002_R029,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,2bc327976c5afe2a358dab521fa04fa5a44126260bb708dabea799b337cda7ca,9db5bbd5787492e7eab260ce288cf6104d99a10463ce867e74c02b66b3c5a04b
F3BBG_N060_A1_Q002_R030:NULL:PRIMARY,F3BBG_N060_A1_Q002_R030,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,688c7a12cdbdae1b5be6b0e296527851d7c921f89a768370ab8d17704dcc42a9,acfb650a4479a405be9a892ea2206a204c2ad637fa45092d2fe4bf9e04b423e9
F3BBG_N060_A1_Q002_R030:POS:PRIMARY,F3BBG_N060_A1_Q002_R030,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,688c7a12cdbdae1b5be6b0e296527851d7c921f89a768370ab8d17704dcc42a9,acfb650a4479a405be9a892ea2206a204c2ad637fa45092d2fe4bf9e04b423e9
F3BBG_N060_A1_Q002_R031:NULL:PRIMARY,F3BBG_N060_A1_Q002_R031,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,8a985b583220c09073468a8ec76667e1cb45ca9ee22c1a5caccd16355f530515,ac0a5f8445579c86887ecfd734c94e3ef7bd689e8d38c004a2ab08790b117892
F3BBG_N060_A1_Q002_R031:POS:PRIMARY,F3BBG_N060_A1_Q002_R031,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,8a985b583220c09073468a8ec76667e1cb45ca9ee22c1a5caccd16355f530515,ac0a5f8445579c86887ecfd734c94e3ef7bd689e8d38c004a2ab08790b117892
F3BBG_N060_A1_Q002_R032:NULL:PRIMARY,F3BBG_N060_A1_Q002_R032,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,a17500bf2270b19fe7103c1b36957b26dc9a1df6e0a628b04b1f3b74cb2d036a,9453b68463479e159007199edf120d2472ec479f91382d442dd534ee6498d449
F3BBG_N060_A1_Q002_R032:POS:PRIMARY,F3BBG_N060_A1_Q002_R032,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,a17500bf2270b19fe7103c1b36957b26dc9a1df6e0a628b04b1f3b74cb2d036a,9453b68463479e159007199edf120d2472ec479f91382d442dd534ee6498d449
F3BBG_N060_A1_Q002_R033:NULL:PRIMARY,F3BBG_N060_A1_Q002_R033,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,false,cd1258403b3eb921cf80dd7694334c48cc2a1b8653b98bc18447d52e0181e6a6,778864cbb45fe6f595020801b1e80f617e46aa904f767b0776187c939daae029
F3BBG_N060_A1_Q002_R033:POS:PRIMARY,F3BBG_N060_A1_Q002_R033,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,false,cd1258403b3eb921cf80dd7694334c48cc2a1b8653b98bc18447d52e0181e6a6,778864cbb45fe6f595020801b1e80f617e46aa904f767b0776187c939daae029
F3BBG_N060_A1_Q002_R034:NULL:PRIMARY,F3BBG_N060_A1_Q002_R034,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,577cc8c941af5044686a421e23bea12fbed6aa725336795009564e8344657fc9,14653d1b04297895519e0172f1e0ce4247a27b07e4d12629ff7dba08d583ab88
F3BBG_N060_A1_Q002_R034:POS:PRIMARY,F3BBG_N060_A1_Q002_R034,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,577cc8c941af5044686a421e23bea12fbed6aa725336795009564e8344657fc9,14653d1b04297895519e0172f1e0ce4247a27b07e4d12629ff7dba08d583ab88
F3BBG_N060_A1_Q002_R034:NULL:INTERNALMASK,F3BBG_N060_A1_Q002_R034,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,577cc8c941af5044686a421e23bea12fbed6aa725336795009564e8344657fc9,14653d1b04297895519e0172f1e0ce4247a27b07e4d12629ff7dba08d583ab88
F3BBG_N060_A1_Q002_R034:POS:INTERNALMASK,F3BBG_N060_A1_Q002_R034,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,false,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,577cc8c941af5044686a421e23bea12fbed6aa725336795009564e8344657fc9,14653d1b04297895519e0172f1e0ce4247a27b07e4d12629ff7dba08d583ab88
F3BBG_N060_A1_Q002_R034:NULL:PEAKMASK,F3BBG_N060_A1_Q002_R034,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,577cc8c941af5044686a421e23bea12fbed6aa725336795009564e8344657fc9,14653d1b04297895519e0172f1e0ce4247a27b07e4d12629ff7dba08d583ab88
F3BBG_N060_A1_Q002_R034:POS:PEAKMASK,F3BBG_N060_A1_Q002_R034,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,false,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,577cc8c941af5044686a421e23bea12fbed6aa725336795009564e8344657fc9,14653d1b04297895519e0172f1e0ce4247a27b07e4d12629ff7dba08d583ab88
F3BBG_N060_A1_Q002_R035:NULL:PRIMARY,F3BBG_N060_A1_Q002_R035,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,7bee948dbca448617f2635dde34e4a5ffa825358090ab580dca492561a1ccce3,31c8f3f15ab5fed0e60b8db1ba2e61a4385a3cad1ddb2d9d0a3d1cd37ad00387
F3BBG_N060_A1_Q002_R035:POS:PRIMARY,F3BBG_N060_A1_Q002_R035,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,7bee948dbca448617f2635dde34e4a5ffa825358090ab580dca492561a1ccce3,31c8f3f15ab5fed0e60b8db1ba2e61a4385a3cad1ddb2d9d0a3d1cd37ad00387
F3BBG_N060_A1_Q002_R036:NULL:PRIMARY,F3BBG_N060_A1_Q002_R036,DEVELOPMENT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,NOT_APPLICABLE,false,false,false,false,NOT_APPLICABLE,43e401431fc756017e5f7548b66c783e5f9d64380086be237e77c61e1050173c,3792b3b6aa858e625592cb307398ff384261384bce3461f049b1530d0c1fd248
F3BBG_N060_A1_Q002_R036:POS:PRIMARY,F3BBG_N060_A1_Q002_R036,DEVELOPMENT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,true,60,1180.0,1.0,0.02,LOG_UNIFORM_40_300_S_CONDITIONAL_ON_duration_over_period_GE_3,false,false,false,false,NOT_APPLICABLE,43e401431fc756017e5f7548b66c783e5f9d64380086be237e77c61e1050173c,3792b3b6aa858e625592cb307398ff384261384bce3461f049b1530d0c1fd248
