simulation_unit_id,background_realization_id,split,truth_state,evidence_plane,gap_quality_regime,n_samples,red_noise_alpha,qpp_fraction,true_period_s,qpp_phase_rad,signal_family,latent_offset,latent_length,latent_flux_sha256,retained_offset,retained_length,retained_time_sha256,retained_flux_sha256,retained_native_index_sha256,logical_payload_sha256,input_state,inadmissibility_reasons,primary_inadmissibility_reason,materialization_status
F3BBG_N060_A1_Q004_R019:NULL:INTERNALMASK,F3BBG_N060_A1_Q004_R019,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,85440,60,15c395c9cb9f2e0c4d236a9185052f0a4fc1bf4a9afdd5b3e919cc239b18f343,84980,59,5c7b10cbfe66541f07b4bf299b12939403efce0ee883658ef6581d7d90890c9e,9421848d0c7e153254c497d413ed9f25b2f6cf1cd2566f1dcd4d2efbf66da557,25bc4ecf9b0f3d16b675a467365c52bc2267b5f303a0cfebaec62e36f4e2116c,b58a3dc59ea274cb53b156e5b3d8f623608ddd86aac7bb274b95a31c8de9153d,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,MATERIALIZED
F3BBG_N060_A1_Q004_R019:NULL:PEAKMASK,F3BBG_N060_A1_Q004_R019,HELDOUT,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,85500,60,15c395c9cb9f2e0c4d236a9185052f0a4fc1bf4a9afdd5b3e919cc239b18f343,85039,59,384dc70300b1f9881df046832bf7ef735751949f6ec46da293a55451ae4ff911,98915dc3e93ee11fc0e82f30b79b0394a82fb47f26b69d829826f02d6372634d,a9cbe1a2ed0a977ef4501b0e40b8d334737720440f01fd47d7755bb39d7ee552,ce976c9507e404b5c6bd5d9f7070a992b4036b560902671a272c5aa305b03b34,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,MATERIALIZED
F3BBG_N060_A1_Q004_R019:NULL:PRIMARY,F3BBG_N060_A1_Q004_R019,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,85560,60,15c395c9cb9f2e0c4d236a9185052f0a4fc1bf4a9afdd5b3e919cc239b18f343,85098,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,15c395c9cb9f2e0c4d236a9185052f0a4fc1bf4a9afdd5b3e919cc239b18f343,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,2e7be4559c2ebb391c4aa4890f1196effc1bedd16974cf4a0017e7897bd1357e,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R019:POS:INTERNALMASK,F3BBG_N060_A1_Q004_R019,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,60,1.0,0.04,123.76346805103,0.7732790715109149,STATIONARY_ENVELOPE_MODULATED_SINUSOID,85620,60,a38ac05cfbd75364eaf2b91111bc2e564fd534e18b5f409557dce35a6d4f7ada,85158,59,5c7b10cbfe66541f07b4bf299b12939403efce0ee883658ef6581d7d90890c9e,e4b530e43eb44e2652a0fee8b43c333479e60c322702f94a447e3456d1942118,25bc4ecf9b0f3d16b675a467365c52bc2267b5f303a0cfebaec62e36f4e2116c,8352e8ae80ab19b7f12ab07649d032688c5aca235262b2e959ca76b503327045,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,MATERIALIZED
F3BBG_N060_A1_Q004_R019:POS:PEAKMASK,F3BBG_N060_A1_Q004_R019,HELDOUT,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,60,1.0,0.04,123.76346805103,0.7732790715109149,STATIONARY_ENVELOPE_MODULATED_SINUSOID,85680,60,a38ac05cfbd75364eaf2b91111bc2e564fd534e18b5f409557dce35a6d4f7ada,85217,59,384dc70300b1f9881df046832bf7ef735751949f6ec46da293a55451ae4ff911,4775d97651e8e655edfd96bb5a7920b49bce1949e9ce06da97efbf94912464bd,a9cbe1a2ed0a977ef4501b0e40b8d334737720440f01fd47d7755bb39d7ee552,c343a57faeadece4cdaadea46f534b4b72d27bf422a3193ba496a7fdf060ce62,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY|IRREGULAR_SAMPLING,PEAK_REMOVED_BY_QUALITY,MATERIALIZED
F3BBG_N060_A1_Q004_R019:POS:PRIMARY,F3BBG_N060_A1_Q004_R019,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,123.76346805103,0.7732790715109149,STATIONARY_ENVELOPE_MODULATED_SINUSOID,85740,60,a38ac05cfbd75364eaf2b91111bc2e564fd534e18b5f409557dce35a6d4f7ada,85276,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,a38ac05cfbd75364eaf2b91111bc2e564fd534e18b5f409557dce35a6d4f7ada,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,22b23adb89a3d211efadb9b16f84956a73837681666a193e538407e62ce10cad,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R021:NULL:PRIMARY,F3BBG_N060_A1_Q004_R021,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,85800,60,1b8fe72db9f9fbffce4b9eb23a8f4ea05f8b98d580131cd5c825d70e9ebd130e,85336,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,1b8fe72db9f9fbffce4b9eb23a8f4ea05f8b98d580131cd5c825d70e9ebd130e,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,177a66c8bea97d1f609cabb3a7cfa632b600cee2e5c8b2c9b893b986b7fb272d,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R021:POS:PRIMARY,F3BBG_N060_A1_Q004_R021,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,120.4243674055829,2.840572067711296,STATIONARY_ENVELOPE_MODULATED_SINUSOID,85860,60,fa8018c55025e495ec37e02e655110cac50abde57be46590f55bb03be461a42a,85396,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,fa8018c55025e495ec37e02e655110cac50abde57be46590f55bb03be461a42a,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,cbff134b20b8e6582e1f50f73552e84dc5924d5bcc63c4caedd47da22b6d0ce7,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R022:NULL:PRIMARY,F3BBG_N060_A1_Q004_R022,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,85920,60,5fecafc54c79ef65eb64a21df4347ac5cd0d38ed0de34b030cb9953a9497bf37,85456,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,5fecafc54c79ef65eb64a21df4347ac5cd0d38ed0de34b030cb9953a9497bf37,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,d65a70352357fa468cda46793100ab27a0b2d09730cec372e7e55fb38a18eeda,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R022:POS:PRIMARY,F3BBG_N060_A1_Q004_R022,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,110.56161952539318,1.9776791971199281,STATIONARY_ENVELOPE_MODULATED_SINUSOID,85980,60,04b3019fb143360f239f953a13d48564ef161d2144f29c59e8519f613af38b68,85516,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,04b3019fb143360f239f953a13d48564ef161d2144f29c59e8519f613af38b68,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,233580b3b3cdf1f07ab62e0c53c2b4271125234cc62a5fc7ce94498b07f5e281,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R023:NULL:PRIMARY,F3BBG_N060_A1_Q004_R023,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,86040,60,0eed4c412534bd8526eecbab2c2c440fba8ff17be6eaa7e85c6150807777745a,85576,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,0eed4c412534bd8526eecbab2c2c440fba8ff17be6eaa7e85c6150807777745a,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,b90b4589740e63aa10b51b7618fed1b051e4e2ca4e76da5ac03d99f5d3a6ed4c,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R023:POS:PRIMARY,F3BBG_N060_A1_Q004_R023,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,260.449497972075,2.036577171989429,STATIONARY_ENVELOPE_MODULATED_SINUSOID,86100,60,051955a414990dbb6be678f6d5032ff7342a46daa0687f4104540a2a3bf33ee9,85636,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,051955a414990dbb6be678f6d5032ff7342a46daa0687f4104540a2a3bf33ee9,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,d6f9ffb909802f67c46db64ca740482e64fb5e4f03bdc5b50b3cdcfe12ede4ea,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R024:NULL:PRIMARY,F3BBG_N060_A1_Q004_R024,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,86160,60,55be4401c4aae0b98975b6227c4397f682d55f5dd511c2d5ff3929c9bf805b8f,85696,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,55be4401c4aae0b98975b6227c4397f682d55f5dd511c2d5ff3929c9bf805b8f,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,b8be01f22f7fe4d6ce1975fc48af2045a1f57d5207dae3f82c576d2a4cdf7c5d,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R024:POS:PRIMARY,F3BBG_N060_A1_Q004_R024,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,59.576515666605154,6.129451879626124,STATIONARY_ENVELOPE_MODULATED_SINUSOID,86220,60,d9a55ae502b8d24aede2d2a0a6d079a6717bd9c5334f2f12f994c8728cae91da,85756,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,d9a55ae502b8d24aede2d2a0a6d079a6717bd9c5334f2f12f994c8728cae91da,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,170a9e8ca2aa061e85418e8bcd26bb8b1f3582aba207e7b97ab4d8b736f99e08,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R025:NULL:PRIMARY,F3BBG_N060_A1_Q004_R025,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,86280,60,b3983214ff56e4aa6481f91cf940c3bd9a4ddccb56ca9e35a60fff000af3d507,85816,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,b3983214ff56e4aa6481f91cf940c3bd9a4ddccb56ca9e35a60fff000af3d507,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,c6b3157278f6e723c946a8e2a49490309aa3571bc147fdd2f6cdb28633616c7c,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R025:POS:PRIMARY,F3BBG_N060_A1_Q004_R025,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,115.69091764901516,5.108174262786839,STATIONARY_ENVELOPE_MODULATED_SINUSOID,86340,60,c30d886e74ba22a05f75b881cc66b255339c4f9d28b61f699102b948ee5a9c3c,85876,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,c30d886e74ba22a05f75b881cc66b255339c4f9d28b61f699102b948ee5a9c3c,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,e33547c113857b945dbd21f71bb435169c83d59a048e62aa3fc1d8651223a8f9,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R026:NULL:PRIMARY,F3BBG_N060_A1_Q004_R026,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,86400,60,ed61f0e5b5ab72a8c8e01bfb343931d97abf1ddd9595ee4545f9f3c512f1c4db,85936,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,ed61f0e5b5ab72a8c8e01bfb343931d97abf1ddd9595ee4545f9f3c512f1c4db,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,c87c9381e18fdfa7962afa5e8aabd6aa3d469e9c3c3f5e9faa3456673dc8b900,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R026:POS:PRIMARY,F3BBG_N060_A1_Q004_R026,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,63.72948909590876,4.04524116423178,STATIONARY_ENVELOPE_MODULATED_SINUSOID,86460,60,003972b16ead682c0a6d5f3d67e9a318708e79f467bd4dfdbc394245d1993dd4,85996,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,003972b16ead682c0a6d5f3d67e9a318708e79f467bd4dfdbc394245d1993dd4,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,b9e147e3f03664865fd65d3324c82d09769000ee3b9a8cb40e6e22d6c5f3f9e1,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R028:NULL:PRIMARY,F3BBG_N060_A1_Q004_R028,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,86520,60,cbfbfa4e3eb8fd9f5784ba8798677fedb4434aa92b97324d7f3efb1210746c98,86056,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,cbfbfa4e3eb8fd9f5784ba8798677fedb4434aa92b97324d7f3efb1210746c98,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,4f6da480e302736c45abe7a923c5c08a6c1c9143f10be2493ef20c5e0b0c4970,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R028:POS:PRIMARY,F3BBG_N060_A1_Q004_R028,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,91.76361565536595,0.8678115786877698,STATIONARY_ENVELOPE_MODULATED_SINUSOID,86580,60,66ac96d4b19deba02ce1dc969f995655698cce8be122b7db86445dd5b650b025,86116,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,66ac96d4b19deba02ce1dc969f995655698cce8be122b7db86445dd5b650b025,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,775b42613fcf4f029c93919f9a89ddfe34537273a8171888accdd61631937ff7,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R029:NULL:PRIMARY,F3BBG_N060_A1_Q004_R029,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,86640,60,2898327125666e73a8a8a8ed617e670b4c190c22aa0375941c3241f0b0b4d7b5,86176,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,2898327125666e73a8a8a8ed617e670b4c190c22aa0375941c3241f0b0b4d7b5,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,d86c31d6e678103b6cf9a4f5f4473c735de514a11032eb0aba235b7e084f7eea,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R029:POS:PRIMARY,F3BBG_N060_A1_Q004_R029,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,185.89300258546666,3.9221986317978503,STATIONARY_ENVELOPE_MODULATED_SINUSOID,86700,60,9e3e39b86fe7ae5aede021c2d8732a726259cddf37668aa5d5a2efa19cf6140a,86236,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,9e3e39b86fe7ae5aede021c2d8732a726259cddf37668aa5d5a2efa19cf6140a,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,140ac47a648e7906c44ab8a1104be7ff4d3576b1477a099ed162b05a2f224f20,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R030:NULL:PRIMARY,F3BBG_N060_A1_Q004_R030,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,86760,60,f0120bb211bac952b1508482a97a695d95505bf39647dcfd5bdd0ab6a0d50903,86296,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,f0120bb211bac952b1508482a97a695d95505bf39647dcfd5bdd0ab6a0d50903,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,d4830b2da78b888a182ccd3f30a0c09385abbd6e050515785b610850e7a69398,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R030:POS:PRIMARY,F3BBG_N060_A1_Q004_R030,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,58.91641597887488,3.519819258920024,STATIONARY_ENVELOPE_MODULATED_SINUSOID,86820,60,271fd1883472e7f2f62f9198b309300d9027945d85e9e329811e47517db46fee,86356,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,271fd1883472e7f2f62f9198b309300d9027945d85e9e329811e47517db46fee,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,9b641959f1f3d206e13e79db42602a3db3e47905adcd91cb8741f97ea0b551f0,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R031:NULL:PRIMARY,F3BBG_N060_A1_Q004_R031,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,86880,60,3dc3c4e7c2aa8ba628487455decae59e21873eb6cd27c00b0a4271269a001899,86416,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,3dc3c4e7c2aa8ba628487455decae59e21873eb6cd27c00b0a4271269a001899,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,cec2433ebd0e1cca3b4460f8e69c4aa786ccf65959e4717a5071c67391947378,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R031:POS:PRIMARY,F3BBG_N060_A1_Q004_R031,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,294.5932925197979,4.443754729989801,STATIONARY_ENVELOPE_MODULATED_SINUSOID,86940,60,06714b3a562b3a0d9e70ac37e569d2c8a05e482b9252a1e29aa043d69bae0144,86476,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,06714b3a562b3a0d9e70ac37e569d2c8a05e482b9252a1e29aa043d69bae0144,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,e51c051473e3674091b0d2df922a9027bd0edf8cab7fe1e048b82a4bdaa1fafa,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R033:NULL:PRIMARY,F3BBG_N060_A1_Q004_R033,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,87000,60,ed0f4f63f080173108e8f6ffda8a13c01e599d00fc032f3aa537bb673ce96a08,86536,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,ed0f4f63f080173108e8f6ffda8a13c01e599d00fc032f3aa537bb673ce96a08,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,55fe8982430d68b62dbb85af602cd959b5c511ad9dbecf4f8433fd611ea59a25,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R033:POS:PRIMARY,F3BBG_N060_A1_Q004_R033,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,73.7768665179385,1.7405258444442888,STATIONARY_ENVELOPE_MODULATED_SINUSOID,87060,60,021c45c95f7c587b39f98e19fe94c2e80387d3f965b69adce81d408e5cc24c2f,86596,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,021c45c95f7c587b39f98e19fe94c2e80387d3f965b69adce81d408e5cc24c2f,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,91114320f8572d78ee76a2d5296face1cb958c5e3d3d87f7136c1e493e7d3c19,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R035:NULL:PRIMARY,F3BBG_N060_A1_Q004_R035,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,87120,60,7f71a212b65d6913ac836b5357b0da73f0f6c94b05cdb0b49cb84624c6797ce9,86656,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,7f71a212b65d6913ac836b5357b0da73f0f6c94b05cdb0b49cb84624c6797ce9,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,83c289b6916b23b052da1cb20c72fa9da5ea86b0d2653ee48cf3354626903eb8,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R035:POS:PRIMARY,F3BBG_N060_A1_Q004_R035,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,62.62863319544212,5.0074022296992355,STATIONARY_ENVELOPE_MODULATED_SINUSOID,87180,60,f4277f5dfa0d515bea01268c50b29ba8ee623acba16acd69f02c1a4fd7160a1b,86716,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,f4277f5dfa0d515bea01268c50b29ba8ee623acba16acd69f02c1a4fd7160a1b,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,3b00dd5c6a07356906d7458164657123f088e11377a9c4656a1418e0d4ddc71b,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R037:NULL:PRIMARY,F3BBG_N060_A1_Q004_R037,HELDOUT,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,87240,60,3b5e5e5ce9bd25dda34ed53e41bc774ef84b29746349911786d9a269458befd3,86776,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,3b5e5e5ce9bd25dda34ed53e41bc774ef84b29746349911786d9a269458befd3,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,000c858070e143db0dec969fe8a6445ba031fab79ae881faa6d48719d7479ea9,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
F3BBG_N060_A1_Q004_R037:POS:PRIMARY,F3BBG_N060_A1_Q004_R037,HELDOUT,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,60,1.0,0.04,124.35760618266013,4.901603702197248,STATIONARY_ENVELOPE_MODULATED_SINUSOID,87300,60,d6ca9af2238635dc08e2ec62c433c23ce3c0777ec66fcc20e47b2c321e06591e,86836,60,0fb3bcf8972317f3933dc34a9fc8dcfa18003b7acdfa76628a25b5b624b5634c,d6ca9af2238635dc08e2ec62c433c23ce3c0777ec66fcc20e47b2c321e06591e,0e303f8413645bd88462259afc735c24c8dd828548b1daa7d19af97f06845fb5,926534ad53931692fa02eb81242bf89d8db47c3f3ef1a21ee65410d698837524,ELIGIBLE_FOR_AFINO,,,MATERIALIZED
